TIME,LABEL
0.096666667,25.4
0.561000000,27.3
0.986666667,1.1
1.410312500,1.2
1.902041667,1.3
2.346666667,26.4
2.819562500,27.1
3.243333333,27.2
3.686666667,1.4
4.150000000,2.1
4.600000000,2.2
5.034666667,2.4
5.480291667,3.1
5.936333333,3.2
6.398270833,2.3
6.858979167,3.4
7.335812500,4.1
7.767833333,4.2
8.195145833,4.3
8.660000000,4.4
9.103333333,5.1
9.540166667,5.2
10.007604167,5.3
10.463333333,5.4
10.900000000,6.1
11.370000000,6.2
11.805833333,6.3
12.268687500,6.4
12.713333333,7.1
13.179895833,7.2
13.626666667,7.3
14.064416667,7.4
14.523333333,8.1
14.980000000,8.2
15.560000000,8.3
16.145854167,8.4
16.760458333,9.1
17.352854167,9.2
17.963979167,9.3
18.534104167,9.4
19.171604167,10.1
19.764791667,10.2
20.358020833,10.3
20.948666667,10.4
21.531687500,11.1
22.144104167,11.2
22.760458333,11.3
23.355625000,11.4
23.954000000,12.1
24.530583333,12.2
25.132229167,12.3
25.771854167,12.4
26.355854167,13.1
26.956000000,13.2
27.527979167,13.3
28.124229167,13.4
28.757583333,14.1
29.350458333,14.2
29.924666667,14.3
30.542833333,14.4
31.180020833,15.1
31.766833333,15.2
32.346791667,15.3
32.917437500,15.4
33.524854167,16.1
34.140812500,16.2
34.747041667,16.3
35.424000000,16.4
36.193354167,17.1
36.941291667,17.2
37.702000000,17.3
38.425708333,17.4
39.158229167,18.1
39.935895833,18.2
40.663625000,18.3
41.424437500,18.4
42.182854167,19.1
42.942166667,19.2
43.691104167,19.3
44.443895833,19.4
45.207875000,20.1
45.956208333,20.2
46.675208333,20.3
47.416208333,20.4
48.184041667,21.1
48.889145833,21.2
49.691375000,21.3
50.441125000,21.4
51.181291667,22.1
51.943020833,22.2
52.700395833,22.3
53.428729167,22.4
54.177125000,23.1
54.938062500,23.2
55.650541667,23.3
56.421166667,23.4
57.182875000,24.1
57.921062500,24.2
58.701145833,24.3
59.421187500,24.4
60.139312500,25.1
60.921208333,25.2
61.676041667,25.3
