TIME,LABEL
0.973061224,1.3
1.576780045,1.4
2.194285714,2.2
2.808888889,2.3
3.413333333,2.4
3.985736961,3.1
4.609160998,3.2
5.173877551,3.3
5.792653061,3.4
6.389841270,4.1
7.004444444,4.2
7.573333333,4.3
8.203174603,4.4
8.790816327,5.1
9.377732426,5.2
9.977732426,5.3
10.584331066,5.4
11.167913832,6.1
11.755056689,6.2
12.368956916,6.3
12.946077098,6.4
13.603265306,7.1
14.185170068,7.2
14.783786848,7.3
15.429569161,7.4
16.034535147,8.1
16.605578231,8.2
17.197324263,8.3
17.812086168,8.4
18.430158730,9.1
19.038299320,9.2
19.620861678,9.3
20.284807256,1.1
21.039229025,1.2
21.818684807,1.3
22.578730159,1.4
23.345124717,2.1
24.087278912,2.2
24.863356009,2.3
25.620294785,2.4
26.379365079,3.1
27.154240363,3.2
27.881247166,3.3
28.630362812,3.4
29.400816327,4.1
30.167074830,4.2
30.886893424,4.3
31.664761905,4.4
32.413968254,5.1
33.193650794,5.2
33.960634921,5.3
34.727619048,5.4
35.486984127,6.1
36.226031746,6.2
36.975804989,6.3
37.739682540,6.4
38.528503401,7.1
39.287029478,7.2
40.033038549,7.3
40.789659864,7.4
41.518752834,8.1
42.293809524,8.2
43.042539683,8.3
43.804580499,8.4
44.589206349,9.1
45.191111111,9.2
45.653151927,9.3
46.110521542,9.4
46.533310658,10.1
47.002902494,10.2
47.461587302,10.3
47.902607710,10.4
48.361383220,11.1
48.826190476,11.2
49.269160998,11.3
49.713764172,11.4
50.165873016,12.1
50.605804989,12.2
51.063786848,12.3
51.527301587,12.4
51.953106576,13.1
52.432086168,13.2
52.891269841,13.3
53.337687075,13.4
53.810068027,14.1
54.280272109,14.2
54.736326531,14.3
55.176077098,14.4
55.669115646,15.1
56.094625850,15.2
56.565986395,15.3
57.029659864,15.4
57.497687075,16.1
57.961360544,16.2
58.411972789,16.3
58.886122449,16.4
59.327414966,17.1
59.782018141,17.2
60.275487528,17.3
60.725986395,17.4
61.185963719,18.1
61.668571429,18.2
62.123015873,18.3
62.598276644,18.4
