TIME,LABEL
0.000181406,1.1
0.75047619,1.2
1.500839002,1.3
2.250430839,1.4
3.000408163,2.3
3.750521542,2.4
4.500340136,3.1
5.250657596,1.2
6.001020408,1.3
6.750612245,1.4
7.500589569,2.3
8.250702948,2.4
9.001020408,1.2
9.75138322,1.3
10.500975057,1.4
11.250952381,2.3
12.00106576,2.4
12.75138322,1.2
13.501746032,1.3
14.251337868,1.4
15.001315193,2.3
15.751428571,2.4
16.501746032,1.2
17.252108844,1.3
18.00170068,1.4
18.751678005,2.3
19.501791383,2.4
20.25047619,1.2
21.000702948,1.3
21.750770975,1.4
22.502040816,2.3
23.252176871,2.1
24.002154195,2.3
24.752267574,2.4
25.500340136,3.4
25.951564626,4.1
26.402721088,4.2
26.853718821,4.3
27.305804989,4.4
27.7561678,5.1
28.207482993,5.2
28.658390023,5.3
29.109750567,5.4
29.560816327,6.1
30.011587302,6.2
30.46276644,4.2
30.913764172,4.3
31.36585034,4.4
31.816213152,5.1
32.267528345,5.2
32.718435374,5.3
33.169795918,5.4
33.620861678,6.1
34.072040816,4.2
34.523038549,4.3
34.975124717,4.4
35.425487528,5.1
35.876802721,5.2
36.327709751,5.3
36.779070295,5.4
37.230136054,6.1
37.681315193,4.2
38.132312925,4.3
38.584399093,4.4
39.034761905,5.1
39.486077098,5.2
39.936984127,5.3
40.388344671,5.4
40.987573696,6.1
41.588208617,6.4
42.187505669,7.1
42.787619048,7.2
43.387755102,7.3
43.987709751,7.4
44.587732426,8.1
45.187868481,8.2
45.78829932,8.3
46.387755102,8.4
46.988208617,9.1
47.588117914,9.2
48.187437642,7.1
48.78755102,7.2
49.387687075,7.3
49.987641723,7.4
50.587664399,8.1
51.187800454,8.2
51.788231293,8.3
52.387687075,8.4
52.98814059,9.1
53.587460317,7.1
54.187573696,7.2
54.787709751,7.3
55.387664399,7.4
55.987687075,8.1
56.587823129,8.2
57.188253968,8.3
57.787709751,8.4
58.388163265,9.1
58.987482993,7.1
59.587596372,7.2
60.187732426,7.3
60.787687075,7.4
61.387709751,8.1
61.987845805,8.2
62.588276644,8.3
