TIME,LABEL
0.161250000,2.3
0.912979167,3.1
1.659000000,3.2
2.409645833,2.3
3.163000000,3.1
3.911020833,2.3
4.663000000,3.1
5.413000000,3.2
6.167000000,2.3
6.916000000,3.3
7.663000000,3.4
8.412979167,4.1
9.160000000,4.2
9.914000000,4.3
10.661000000,4.4
11.407000000,5.1
12.158000000,5.2
12.910520833,5.3
13.665000000,5.4
14.403000000,6.1
15.161333333,6.2
15.895187500,6.3
16.652979167,6.4
17.408979167,7.1
18.164000000,7.2
18.898666667,7.3
19.661333333,7.4
20.414312500,8.1
21.165000000,8.2
21.912312500,8.3
22.666666667,8.4
23.402500000,9.1
24.129750000,9.2
24.889645833,9.3
25.522000000,10.3
26.108979167,10.4
26.732895833,11.1
27.326979167,11.2
27.918333333,11.3
28.543458333,11.4
29.109979167,12.1
29.730312500,12.2
30.324083333,12.3
30.901645833,12.4
31.521000000,13.1
32.124979167,13.2
32.721645833,13.3
33.343562500,13.4
33.925416667,14.1
34.513104167,14.2
35.120312500,14.3
35.710375000,14.4
36.322000000,15.1
36.923125000,15.2
37.526666667,15.3
38.128000000,15.4
38.722416667,16.1
39.317500000,16.2
39.915541667,16.3
40.514000000,16.4
41.128000000,17.1
41.743333333,17.2
42.336000000,17.3
42.932312500,17.4
43.508083333,18.1
44.130937500,18.2
44.722000000,18.3
45.226666667,1.2
45.680375000,1.3
46.131333333,1.4
46.583333333,1.3
47.032333333,1.3
47.484958333,1.2
47.938666667,1.3
48.389625000,1.4
48.838583333,1.2
49.289500000,1.2
49.743208333,1.3
50.194166667,1.4
50.646166667,1.3
51.095166667,1.3
51.546333333,1.2
51.993833333,1.3
52.444833333,1.4
52.889333333,1.2
53.347333333,1.3
53.790354167,1.3
54.242979167,1.2
54.696687500,1.3
55.154166667,1.4
55.596604167,1.2
56.047520833,1.2
56.503333333,1.3
56.952187500,1.4
57.404187500,1.3
57.853187500,1.3
58.304354167,1.2
58.772000000,1.3
59.203000000,2.1
59.663000000,2.2
60.111791667,1.3
60.543875000,1.4
61.013333333,2.1
61.460000000,2.2
61.920000000,2.3
62.370041667,2.4
62.828520833,3.1
